timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778504068963,73,POST Login-0,302,,Calendar Day Users 1-8,,true,,400,455,5,5,http://localhost:8080/login,73,0,0
1778504069037,3,POST Login-1,302,,Calendar Day Users 1-8,,true,,356,292,5,5,http://localhost:8080/,3,0,0
1778504069040,19,POST Login-2,200,,Calendar Day Users 1-8,text,true,,36848,301,5,5,http://localhost:8080/dashboard,14,0,0
1778504068963,97,POST Login,200,,Calendar Day Users 1-7,text,true,,37604,1048,5,5,http://localhost:8080/dashboard,71,0,0
1778504068963,71,POST Login-0,302,,Calendar Day Users 1-7,,true,,400,455,5,5,http://localhost:8080/login,71,0,0
1778504069035,4,POST Login-1,302,,Calendar Day Users 1-7,,true,,356,292,5,5,http://localhost:8080/,3,0,0
1778504069039,21,POST Login-2,200,,Calendar Day Users 1-7,text,true,,36848,301,5,5,http://localhost:8080/dashboard,17,0,0
1778504068976,96,POST Login,200,,Calendar Day Users 1-9,text,true,,37604,1048,5,5,http://localhost:8080/dashboard,74,0,0
1778504068976,74,POST Login-0,302,,Calendar Day Users 1-9,,true,,400,455,5,5,http://localhost:8080/login,74,0,0
1778504069050,4,POST Login-1,302,,Calendar Day Users 1-9,,true,,356,292,5,5,http://localhost:8080/,4,0,0
1778504069054,18,POST Login-2,200,,Calendar Day Users 1-9,text,true,,36848,301,5,5,http://localhost:8080/dashboard,14,0,0
1778504068982,90,POST Login,200,,Calendar Day Users 1-5,text,true,,37604,1048,5,5,http://localhost:8080/dashboard,68,0,0
1778504068982,68,POST Login-0,302,,Calendar Day Users 1-5,,true,,400,455,5,5,http://localhost:8080/login,68,0,0
1778504069050,4,POST Login-1,302,,Calendar Day Users 1-5,,true,,356,292,5,5,http://localhost:8080/,4,0,0
1778504069054,18,POST Login-2,200,,Calendar Day Users 1-5,text,true,,36848,301,5,5,http://localhost:8080/dashboard,14,0,0
1778504068980,96,POST Login,200,,Calendar Day Users 1-6,text,true,,37604,1048,5,5,http://localhost:8080/dashboard,72,0,0
1778504068980,72,POST Login-0,302,,Calendar Day Users 1-6,,true,,400,455,5,5,http://localhost:8080/login,72,0,0
1778504069053,4,POST Login-1,302,,Calendar Day Users 1-6,,true,,356,292,5,5,http://localhost:8080/,4,0,0
1778504069057,19,POST Login-2,200,,Calendar Day Users 1-6,text,true,,36848,301,5,5,http://localhost:8080/dashboard,14,0,0
1778504069059,41,GET Calendar Day,200,,Calendar Day Users 1-8,text,true,,88919,315,5,5,http://localhost:8080/calendar/day/2026-01-20,30,0,0
1778504069061,40,GET Calendar Day,200,,Calendar Day Users 1-7,text,true,,88919,315,5,5,http://localhost:8080/calendar/day/2026-01-20,29,0,0
1778504069072,34,GET Calendar Day,200,,Calendar Day Users 1-9,text,true,,88919,315,5,5,http://localhost:8080/calendar/day/2026-01-20,25,0,0
1778504069072,38,GET Calendar Day,200,,Calendar Day Users 1-5,text,true,,88919,315,5,5,http://localhost:8080/calendar/day/2026-01-20,29,0,0
1778504069101,9,GET Login Page,200,,Calendar Day Users 1-8,text,true,,21823,244,5,5,http://localhost:8080/login,9,0,0
1778504069076,36,GET Calendar Day,200,,Calendar Day Users 1-6,text,true,,88919,315,4,4,http://localhost:8080/calendar/day/2026-01-20,25,0,0
1778504069102,11,GET Login Page,200,,Calendar Day Users 1-7,text,true,,21823,244,4,4,http://localhost:8080/login,10,0,0
